index,x,y,z,coverage_db
2035,-55.0,-45.0,1.5,-94.5
2036,-45.0,-45.0,1.5,-98.6
2037,-655.0,-55.0,1.5,-100.2
2038,-645.0,-55.0,1.5,-93.5
2039,-635.0,-55.0,1.5,-97.3
2040,-565.0,-55.0,1.5,-92.2
2041,-555.0,-55.0,1.5,-85.3
2042,-545.0,-55.0,1.5,-87.7
2043,-505.0,-55.0,1.5,-109.3
2044,-495.0,-55.0,1.5,-132.7
2045,-475.0,-55.0,1.5,-104.5
2046,-425.0,-55.0,1.5,-117.5
2047,-415.0,-55.0,1.5,-114.8
2048,-395.0,-55.0,1.5,-71.7
2049,-385.0,-55.0,1.5,-75.4
2050,-375.0,-55.0,1.5,-75.4
2051,-365.0,-55.0,1.5,-75.9
2052,-355.0,-55.0,1.5,-75.9
2053,-345.0,-55.0,1.5,-76.0
2054,-335.0,-55.0,1.5,-79.4
2055,-325.0,-55.0,1.5,-103.9
2056,-315.0,-55.0,1.5,-99.5
2057,-295.0,-55.0,1.5,-108.5
2058,-285.0,-55.0,1.5,-107.6
2059,-275.0,-55.0,1.5,-106.9
2060,-265.0,-55.0,1.5,-113.1
2061,-255.0,-55.0,1.5,-92.4
2062,-245.0,-55.0,1.5,-101.4
2063,-235.0,-55.0,1.5,-114.8
2064,-225.0,-55.0,1.5,-124.2
2065,-215.0,-55.0,1.5,-120.7
2066,-205.0,-55.0,1.5,-122.6
2067,-195.0,-55.0,1.5,-118.3
2068,-185.0,-55.0,1.5,-109.1
2069,-175.0,-55.0,1.5,-116.5
2070,-55.0,-55.0,1.5,-98.8
2071,-45.0,-55.0,1.5,-94.4
2072,-25.0,-55.0,1.5,-94.2
2073,-15.0,-55.0,1.5,-98.3
2074,85.0,-55.0,1.5,-122.8
2075,-795.0,-65.0,1.5,-100.3
2076,-695.0,-65.0,1.5,-96.7
2077,-665.0,-65.0,1.5,-99.7
2078,-655.0,-65.0,1.5,-94.9
2079,-645.0,-65.0,1.5,-101.5
2080,-545.0,-65.0,1.5,-93.8
2081,-535.0,-65.0,1.5,-90.9
2082,-525.0,-65.0,1.5,-90.1
2083,-515.0,-65.0,1.5,-97.4
2084,-495.0,-65.0,1.5,-132.5
2085,-475.0,-65.0,1.5,-108.3
2086,-425.0,-65.0,1.5,-112.7
2087,-415.0,-65.0,1.5,-113.2
2088,-395.0,-65.0,1.5,-72.4
2089,-385.0,-65.0,1.5,-75.2
2090,-375.0,-65.0,1.5,-75.2
2091,-365.0,-65.0,1.5,-75.9
2092,-355.0,-65.0,1.5,-79.4
2093,-345.0,-65.0,1.5,-80.7
2094,-335.0,-65.0,1.5,-81.4
2095,-325.0,-65.0,1.5,-82.2
2096,-315.0,-65.0,1.5,-82.6
2097,-305.0,-65.0,1.5,-87.1
2098,-295.0,-65.0,1.5,-97.5
2099,-285.0,-65.0,1.5,-107.2
2100,-275.0,-65.0,1.5,-105.9
2101,-265.0,-65.0,1.5,-100.8
2102,-255.0,-65.0,1.5,-98.4
2103,-245.0,-65.0,1.5,-105.9
2104,-235.0,-65.0,1.5,-101.8
2105,-225.0,-65.0,1.5,-114.1
2106,-215.0,-65.0,1.5,-114.1
2107,-205.0,-65.0,1.5,-116.7
2108,-195.0,-65.0,1.5,-112.9
2109,-185.0,-65.0,1.5,-113.4
2110,-175.0,-65.0,1.5,-111.5
2111,-165.0,-65.0,1.5,-120.9
2112,-125.0,-65.0,1.5,-134.0
2113,-115.0,-65.0,1.5,-123.3
2114,-95.0,-65.0,1.5,-130.8
2115,-75.0,-65.0,1.5,-128.8
2116,-65.0,-65.0,1.5,-128.6
2117,145.0,-65.0,1.5,-128.1
2118,-705.0,-75.0,1.5,-108.5
2119,-675.0,-75.0,1.5,-96.7
2120,-665.0,-75.0,1.5,-93.8
2121,-655.0,-75.0,1.5,-98.4
2122,-545.0,-75.0,1.5,-91.7
2123,-535.0,-75.0,1.5,-90.8
2124,-525.0,-75.0,1.5,-90.6
2125,-515.0,-75.0,1.5,-89.5
2126,-505.0,-75.0,1.5,-92.1
2127,-495.0,-75.0,1.5,-91.9
2128,-485.0,-75.0,1.5,-92.7
2129,-475.0,-75.0,1.5,-92.3
2130,-465.0,-75.0,1.5,-104.5
2131,-425.0,-75.0,1.5,-111.8
2132,-415.0,-75.0,1.5,-111.4
2133,-395.0,-75.0,1.5,-73.5
2134,-385.0,-75.0,1.5,-76.0
2135,-375.0,-75.0,1.5,-75.5
2136,-365.0,-75.0,1.5,-76.5
2137,-355.0,-75.0,1.5,-90.2
2138,-345.0,-75.0,1.5,-82.1
2139,-335.0,-75.0,1.5,-81.4
2140,-325.0,-75.0,1.5,-82.1
2141,-315.0,-75.0,1.5,-81.9
2142,-305.0,-75.0,1.5,-84.3
2143,-295.0,-75.0,1.5,-87.5
2144,-285.0,-75.0,1.5,-88.2
2145,-275.0,-75.0,1.5,-88.2
2146,-265.0,-75.0,1.5,-89.1
2147,-255.0,-75.0,1.5,-98.2
2148,-245.0,-75.0,1.5,-103.3
2149,-235.0,-75.0,1.5,-99.6
2150,-225.0,-75.0,1.5,-97.9
2151,-215.0,-75.0,1.5,-100.7
2152,-205.0,-75.0,1.5,-104.9
2153,-195.0,-75.0,1.5,-113.5
2154,-185.0,-75.0,1.5,-114.3
2155,-175.0,-75.0,1.5,-109.8
2156,-165.0,-75.0,1.5,-112.3
2157,-115.0,-75.0,1.5,-121.0
2158,-45.0,-75.0,1.5,-117.6
2159,-35.0,-75.0,1.5,-114.0
2160,-25.0,-75.0,1.5,-116.4
2161,-685.0,-85.0,1.5,-96.5
2162,-675.0,-85.0,1.5,-96.8
2163,-665.0,-85.0,1.5,-97.0
2164,-515.0,-85.0,1.5,-96.2
2165,-505.0,-85.0,1.5,-132.4
2166,-495.0,-85.0,1.5,-96.6
2167,-485.0,-85.0,1.5,-97.9
2168,-475.0,-85.0,1.5,-93.6
2169,-465.0,-85.0,1.5,-95.6
2170,-455.0,-85.0,1.5,-97.3
2171,-445.0,-85.0,1.5,-100.0
2172,-435.0,-85.0,1.5,-99.9
2173,-425.0,-85.0,1.5,-105.3
2174,-415.0,-85.0,1.5,-100.2
2175,-405.0,-85.0,1.5,-94.1
2176,-395.0,-85.0,1.5,-73.8
2177,-385.0,-85.0,1.5,-76.0
2178,-375.0,-85.0,1.5,-75.6
2179,-365.0,-85.0,1.5,-76.1
2180,-355.0,-85.0,1.5,-79.0
2181,-345.0,-85.0,1.5,-82.6
2182,-335.0,-85.0,1.5,-90.9
2183,-325.0,-85.0,1.5,-95.0
2184,-315.0,-85.0,1.5,-87.3
2185,-305.0,-85.0,1.5,-86.5
2186,-295.0,-85.0,1.5,-88.2
2187,-285.0,-85.0,1.5,-89.4
2188,-275.0,-85.0,1.5,-88.6
2189,-265.0,-85.0,1.5,-87.1
2190,-255.0,-85.0,1.5,-101.1
2191,-245.0,-85.0,1.5,-122.7
2192,-235.0,-85.0,1.5,-97.3
2193,-225.0,-85.0,1.5,-96.4
2194,-215.0,-85.0,1.5,-93.1
2195,-205.0,-85.0,1.5,-92.0
2196,-195.0,-85.0,1.5,-96.4
2197,-185.0,-85.0,1.5,-93.2
2198,-175.0,-85.0,1.5,-92.5
2199,-165.0,-85.0,1.5,-93.9
2200,-155.0,-85.0,1.5,-121.7
2201,-135.0,-85.0,1.5,-132.1
2202,-105.0,-85.0,1.5,-125.9
2203,-75.0,-85.0,1.5,-124.2
2204,-65.0,-85.0,1.5,-114.0
2205,-55.0,-85.0,1.5,-111.2
2206,-45.0,-85.0,1.5,-112.8
2207,-35.0,-85.0,1.5,-114.5
2208,-25.0,-85.0,1.5,-122.7
2209,-15.0,-85.0,1.5,-132.7
2210,-5.0,-85.0,1.5,-132.4
2211,75.0,-85.0,1.5,-126.7
2212,335.0,-85.0,1.5,-128.9
2213,-755.0,-95.0,1.5,-100.5
2214,-695.0,-95.0,1.5,-100.5
2215,-685.0,-95.0,1.5,-96.6
2216,-675.0,-95.0,1.5,-96.4
2217,-545.0,-95.0,1.5,-96.3
2218,-525.0,-95.0,1.5,-103.3
2219,-515.0,-95.0,1.5,-98.3
2220,-445.0,-95.0,1.5,-126.4
2221,-435.0,-95.0,1.5,-131.1
2222,-425.0,-95.0,1.5,-98.6
2223,-415.0,-95.0,1.5,-82.3
2224,-405.0,-95.0,1.5,-73.1
2225,-395.0,-95.0,1.5,-73.1
2226,-385.0,-95.0,1.5,-80.2
2227,-375.0,-95.0,1.5,-76.9
2228,-365.0,-95.0,1.5,-77.1
2229,-355.0,-95.0,1.5,-77.6
2230,-345.0,-95.0,1.5,-77.8
2231,-335.0,-95.0,1.5,-81.4
2232,-325.0,-95.0,1.5,-121.0
2233,-315.0,-95.0,1.5,-135.5
2234,-305.0,-95.0,1.5,-107.8
2235,-295.0,-95.0,1.5,-104.7
2236,-285.0,-95.0,1.5,-99.3
2237,-275.0,-95.0,1.5,-90.5
2238,-265.0,-95.0,1.5,-90.5
2239,-255.0,-95.0,1.5,-103.5
2240,-245.0,-95.0,1.5,-124.0
2241,-235.0,-95.0,1.5,-117.6
2242,-225.0,-95.0,1.5,-101.2
2243,-215.0,-95.0,1.5,-100.3
2244,-205.0,-95.0,1.5,-101.0
2245,-195.0,-95.0,1.5,-100.0
2246,-185.0,-95.0,1.5,-100.7
2247,-175.0,-95.0,1.5,-101.7
2248,-165.0,-95.0,1.5,-97.4
2249,-155.0,-95.0,1.5,-118.3
2250,-145.0,-95.0,1.5,-119.7
2251,-135.0,-95.0,1.5,-121.9
2252,-125.0,-95.0,1.5,-119.4
2253,-105.0,-95.0,1.5,-121.6
2254,-95.0,-95.0,1.5,-113.4
2255,-85.0,-95.0,1.5,-111.5
2256,-75.0,-95.0,1.5,-112.0
2257,-65.0,-95.0,1.5,-113.5
2258,-55.0,-95.0,1.5,-126.3
2259,-45.0,-95.0,1.5,-121.7
2260,-35.0,-95.0,1.5,-124.8
2261,95.0,-95.0,1.5,-121.1
2262,-695.0,-105.0,1.5,-96.4
2263,-685.0,-105.0,1.5,-96.1
2264,-665.0,-105.0,1.5,-99.0
2265,-565.0,-105.0,1.5,-93.1
2266,-555.0,-105.0,1.5,-93.2
2267,-525.0,-105.0,1.5,-103.1
2268,-515.0,-105.0,1.5,-97.9
2269,-505.0,-105.0,1.5,-110.9
2270,-435.0,-105.0,1.5,-131.0
2271,-425.0,-105.0,1.5,-77.3
2272,-415.0,-105.0,1.5,-72.3
2273,-405.0,-105.0,1.5,-74.2
2274,-395.0,-105.0,1.5,-83.1
2275,-385.0,-105.0,1.5,-87.1
2276,-375.0,-105.0,1.5,-86.1
2277,-365.0,-105.0,1.5,-79.6
2278,-355.0,-105.0,1.5,-77.5
2279,-345.0,-105.0,1.5,-77.7
2280,-335.0,-105.0,1.5,-81.3
2281,-295.0,-105.0,1.5,-115.4
2282,-285.0,-105.0,1.5,-110.6
2283,-275.0,-105.0,1.5,-112.0
2284,-265.0,-105.0,1.5,-102.3
2285,-255.0,-105.0,1.5,-107.8
2286,-245.0,-105.0,1.5,-109.7
2287,-235.0,-105.0,1.5,-102.2
2288,-225.0,-105.0,1.5,-105.7
2289,-215.0,-105.0,1.5,-106.3
2290,-195.0,-105.0,1.5,-113.8
2291,-185.0,-105.0,1.5,-105.8
2292,-175.0,-105.0,1.5,-101.9
2293,-165.0,-105.0,1.5,-103.8
2294,-155.0,-105.0,1.5,-116.0
2295,-145.0,-105.0,1.5,-112.5
2296,-135.0,-105.0,1.5,-118.2
2297,-125.0,-105.0,1.5,-113.4
2298,-115.0,-105.0,1.5,-111.8
2299,-105.0,-105.0,1.5,-110.9
2300,-95.0,-105.0,1.5,-113.2
2301,-85.0,-105.0,1.5,-128.9
2302,-75.0,-105.0,1.5,-129.0
2303,-45.0,-105.0,1.5,-102.0
2304,-715.0,-115.0,1.5,-100.2
2305,-705.0,-115.0,1.5,-93.2
2306,-695.0,-115.0,1.5,-100.7
2307,-665.0,-115.0,1.5,-97.5
2308,-575.0,-115.0,1.5,-95.9
2309,-565.0,-115.0,1.5,-96.0
2310,-525.0,-115.0,1.5,-102.9
2311,-515.0,-115.0,1.5,-99.4
2312,-425.0,-115.0,1.5,-82.7
2313,-415.0,-115.0,1.5,-74.5
2314,-405.0,-115.0,1.5,-83.6
2315,-395.0,-115.0,1.5,-87.8
2316,-385.0,-115.0,1.5,-88.9
2317,-375.0,-115.0,1.5,-89.0
2318,-365.0,-115.0,1.5,-86.2
2319,-355.0,-115.0,1.5,-82.2
2320,-345.0,-115.0,1.5,-78.8
2321,-335.0,-115.0,1.5,-81.4
2322,-295.0,-115.0,1.5,-115.2
2323,-285.0,-115.0,1.5,-109.2
2324,-275.0,-115.0,1.5,-110.1
2325,-265.0,-115.0,1.5,-110.3
2326,-255.0,-115.0,1.5,-109.3
2327,-245.0,-115.0,1.5,-108.4
2328,-235.0,-115.0,1.5,-108.8
2329,-225.0,-115.0,1.5,-107.6
2330,-215.0,-115.0,1.5,-110.1
2331,-205.0,-115.0,1.5,-113.6
2332,-195.0,-115.0,1.5,-107.7
2333,-185.0,-115.0,1.5,-106.3
2334,-175.0,-115.0,1.5,-107.2
2335,-165.0,-115.0,1.5,-109.6
2336,-155.0,-115.0,1.5,-111.3
2337,-145.0,-115.0,1.5,-110.3
2338,-135.0,-115.0,1.5,-111.5
2339,-125.0,-115.0,1.5,-114.1
2340,-115.0,-115.0,1.5,-119.2
2341,-105.0,-115.0,1.5,-124.0
2342,-95.0,-115.0,1.5,-120.9
2343,-55.0,-115.0,1.5,-129.0
2344,-725.0,-125.0,1.5,-100.7
2345,-715.0,-125.0,1.5,-96.1
2346,-705.0,-125.0,1.5,-96.5
2347,-695.0,-125.0,1.5,-100.8
2348,-655.0,-125.0,1.5,-107.0
2349,-585.0,-125.0,1.5,-95.7
2350,-575.0,-125.0,1.5,-95.9
2351,-515.0,-125.0,1.5,-99.6
2352,-415.0,-125.0,1.5,-94.2
2353,-405.0,-125.0,1.5,-98.3
2354,-395.0,-125.0,1.5,-99.8
2355,-385.0,-125.0,1.5,-88.6
2356,-375.0,-125.0,1.5,-88.6
2357,-365.0,-125.0,1.5,-86.6
2358,-355.0,-125.0,1.5,-84.4
2359,-345.0,-125.0,1.5,-84.0
2360,-335.0,-125.0,1.5,-83.5
2361,-295.0,-125.0,1.5,-119.0
2362,-285.0,-125.0,1.5,-108.3
2363,-275.0,-125.0,1.5,-110.3
2364,-265.0,-125.0,1.5,-112.1
2365,-255.0,-125.0,1.5,-111.8
2366,-245.0,-125.0,1.5,-112.5
2367,-235.0,-125.0,1.5,-109.0
2368,-225.0,-125.0,1.5,-110.6
2369,-215.0,-125.0,1.5,-109.8
2370,-205.0,-125.0,1.5,-106.3
2371,-195.0,-125.0,1.5,-107.1
2372,-185.0,-125.0,1.5,-111.5
2373,-175.0,-125.0,1.5,-118.2
2374,-165.0,-125.0,1.5,-113.7
2375,-155.0,-125.0,1.5,-104.7
2376,-145.0,-125.0,1.5,-107.7
2377,-135.0,-125.0,1.5,-113.6
2378,-125.0,-125.0,1.5,-125.6
2379,-115.0,-125.0,1.5,-130.6
2380,-95.0,-125.0,1.5,-122.2
2381,-85.0,-125.0,1.5,-135.2
2382,-75.0,-125.0,1.5,-130.1
2383,-55.0,-125.0,1.5,-126.2
2384,95.0,-125.0,1.5,-121.3
2385,-765.0,-135.0,1.5,-127.8
2386,-745.0,-135.0,1.5,-128.0
2387,-725.0,-135.0,1.5,-95.9
2388,-715.0,-135.0,1.5,-96.2
2389,-695.0,-135.0,1.5,-96.6
2390,-605.0,-135.0,1.5,-98.2
2391,-395.0,-135.0,1.5,-100.9
2392,-385.0,-135.0,1.5,-83.1
2393,-375.0,-135.0,1.5,-90.8
2394,-365.0,-135.0,1.5,-85.0
2395,-355.0,-135.0,1.5,-84.2
2396,-345.0,-135.0,1.5,-88.1
2397,-335.0,-135.0,1.5,-88.2
2398,-295.0,-135.0,1.5,-116.5
2399,-285.0,-135.0,1.5,-110.3
2400,-275.0,-135.0,1.5,-110.7
2401,-265.0,-135.0,1.5,-110.9
2402,-255.0,-135.0,1.5,-111.5
2403,-245.0,-135.0,1.5,-108.2
2404,-235.0,-135.0,1.5,-102.6
2405,-225.0,-135.0,1.5,-103.4
2406,-215.0,-135.0,1.5,-106.7
2407,-205.0,-135.0,1.5,-111.0
2408,-195.0,-135.0,1.5,-118.4
2409,-185.0,-135.0,1.5,-124.0
2410,-175.0,-135.0,1.5,-119.2
2411,-165.0,-135.0,1.5,-106.8
2412,-155.0,-135.0,1.5,-104.5
2413,-145.0,-135.0,1.5,-106.4
2414,-135.0,-135.0,1.5,-113.8
2415,-125.0,-135.0,1.5,-121.8
2416,-95.0,-135.0,1.5,-129.2
2417,-35.0,-135.0,1.5,-101.9
2418,95.0,-135.0,1.5,-121.3
2419,135.0,-135.0,1.5,-127.2
2420,505.0,-135.0,1.5,-120.4
2421,-795.0,-145.0,1.5,-127.6
2422,-775.0,-145.0,1.5,-127.8
2423,-755.0,-145.0,1.5,-98.1
2424,-745.0,-145.0,1.5,-97.8
2425,-735.0,-145.0,1.5,-94.0
2426,-725.0,-145.0,1.5,-96.3
2427,-715.0,-145.0,1.5,-98.4
2428,-685.0,-145.0,1.5,-105.4
2429,-615.0,-145.0,1.5,-95.1
2430,-525.0,-145.0,1.5,-131.8
2431,-515.0,-145.0,1.5,-94.0
2432,-395.0,-145.0,1.5,-105.2
2433,-385.0,-145.0,1.5,-81.7
2434,-375.0,-145.0,1.5,-83.8
2435,-365.0,-145.0,1.5,-87.1
2436,-355.0,-145.0,1.5,-89.3
2437,-345.0,-145.0,1.5,-99.4
2438,-295.0,-145.0,1.5,-121.8
2439,-285.0,-145.0,1.5,-110.8
2440,-275.0,-145.0,1.5,-111.6
2441,-265.0,-145.0,1.5,-110.4
2442,-255.0,-145.0,1.5,-108.7
2443,-245.0,-145.0,1.5,-107.0
2444,-235.0,-145.0,1.5,-119.8
2445,-185.0,-145.0,1.5,-126.2
2446,-175.0,-145.0,1.5,-120.3
2447,-165.0,-145.0,1.5,-108.4
2448,-155.0,-145.0,1.5,-105.0
2449,-145.0,-145.0,1.5,-109.6
2450,-135.0,-145.0,1.5,-124.5
2451,-125.0,-145.0,1.5,-130.2
2452,-105.0,-145.0,1.5,-135.1
2453,-95.0,-145.0,1.5,-132.1
2454,-785.0,-155.0,1.5,-97.9
2455,-775.0,-155.0,1.5,-133.9
2456,-745.0,-155.0,1.5,-95.8
2457,-735.0,-155.0,1.5,-96.1
2458,-725.0,-155.0,1.5,-121.6
2459,-695.0,-155.0,1.5,-106.6
2460,-675.0,-155.0,1.5,-101.0
2461,-625.0,-155.0,1.5,-93.1
2462,-575.0,-155.0,1.5,-99.8
2463,-545.0,-155.0,1.5,-88.7
2464,-515.0,-155.0,1.5,-83.9
2465,-505.0,-155.0,1.5,-89.0
2466,-395.0,-155.0,1.5,-118.6
2467,-385.0,-155.0,1.5,-83.4
2468,-375.0,-155.0,1.5,-81.2
2469,-365.0,-155.0,1.5,-85.2
2470,-355.0,-155.0,1.5,-92.9
2471,-345.0,-155.0,1.5,-99.4
2472,-285.0,-155.0,1.5,-112.2
2473,-275.0,-155.0,1.5,-109.3
2474,-265.0,-155.0,1.5,-110.0
2475,-255.0,-155.0,1.5,-113.6
2476,-245.0,-155.0,1.5,-107.3
2477,-235.0,-155.0,1.5,-103.4
2478,-215.0,-155.0,1.5,-122.2
2479,-205.0,-155.0,1.5,-117.5
2480,-185.0,-155.0,1.5,-128.7
2481,-175.0,-155.0,1.5,-120.3
2482,-165.0,-155.0,1.5,-111.2
2483,-155.0,-155.0,1.5,-106.1
2484,-145.0,-155.0,1.5,-104.9
2485,-135.0,-155.0,1.5,-109.4
2486,-125.0,-155.0,1.5,-129.5
2487,-765.0,-165.0,1.5,-97.6
2488,-755.0,-165.0,1.5,-95.7
2489,-745.0,-165.0,1.5,-100.0
2490,-665.0,-165.0,1.5,-103.5
2491,-655.0,-165.0,1.5,-101.2
2492,-645.0,-165.0,1.5,-97.6
2493,-635.0,-165.0,1.5,-97.6
2494,-575.0,-165.0,1.5,-98.3
2495,-565.0,-165.0,1.5,-88.3
2496,-555.0,-165.0,1.5,-87.8
2497,-545.0,-165.0,1.5,-99.3
2498,-535.0,-165.0,1.5,-131.7
2499,-515.0,-165.0,1.5,-84.2
2500,-505.0,-165.0,1.5,-85.2
2501,-495.0,-165.0,1.5,-90.5
2502,-385.0,-165.0,1.5,-78.1
2503,-375.0,-165.0,1.5,-78.9
2504,-365.0,-165.0,1.5,-79.0
2505,-355.0,-165.0,1.5,-84.2
2506,-345.0,-165.0,1.5,-97.7
2507,-315.0,-165.0,1.5,-124.1
2508,-305.0,-165.0,1.5,-118.4
2509,-295.0,-165.0,1.5,-118.4
2510,-285.0,-165.0,1.5,-123.2
2511,-275.0,-165.0,1.5,-106.6
2512,-265.0,-165.0,1.5,-103.4
2513,-255.0,-165.0,1.5,-112.2
2514,-245.0,-165.0,1.5,-105.1
2515,-235.0,-165.0,1.5,-106.0
2516,-225.0,-165.0,1.5,-118.6
2517,-215.0,-165.0,1.5,-111.0
2518,-205.0,-165.0,1.5,-124.2
2519,-195.0,-165.0,1.5,-123.8
2520,-185.0,-165.0,1.5,-127.6
2521,-175.0,-165.0,1.5,-121.7
2522,-165.0,-165.0,1.5,-115.6
2523,-155.0,-165.0,1.5,-107.0
2524,-145.0,-165.0,1.5,-105.8
2525,-135.0,-165.0,1.5,-105.2
2526,-125.0,-165.0,1.5,-109.0
2527,95.0,-165.0,1.5,-121.5
2528,285.0,-165.0,1.5,-126.9
2529,-785.0,-175.0,1.5,-121.0
2530,-755.0,-175.0,1.5,-99.8
2531,-745.0,-175.0,1.5,-100.1
2532,-665.0,-175.0,1.5,-105.4
2533,-655.0,-175.0,1.5,-97.4
2534,-645.0,-175.0,1.5,-101.1
2535,-585.0,-175.0,1.5,-88.1
2536,-565.0,-175.0,1.5,-95.8
2537,-555.0,-175.0,1.5,-92.2
2538,-545.0,-175.0,1.5,-96.6
2539,-525.0,-175.0,1.5,-102.8
2540,-515.0,-175.0,1.5,-96.5
2541,-505.0,-175.0,1.5,-83.5
2542,-495.0,-175.0,1.5,-86.4
2543,-385.0,-175.0,1.5,-78.9
2544,-375.0,-175.0,1.5,-79.7
2545,-365.0,-175.0,1.5,-79.5
2546,-355.0,-175.0,1.5,-81.7
2547,-345.0,-175.0,1.5,-88.9
2548,-335.0,-175.0,1.5,-107.4
2549,-325.0,-175.0,1.5,-109.5
2550,-315.0,-175.0,1.5,-122.3
2551,-305.0,-175.0,1.5,-128.7
2552,-285.0,-175.0,1.5,-113.3
2553,-275.0,-175.0,1.5,-106.1
2554,-265.0,-175.0,1.5,-108.9
2555,-255.0,-175.0,1.5,-111.1
2556,-245.0,-175.0,1.5,-114.9
2557,-235.0,-175.0,1.5,-104.8
2558,-225.0,-175.0,1.5,-108.4
2559,-215.0,-175.0,1.5,-114.7
2560,-195.0,-175.0,1.5,-123.8
2561,-185.0,-175.0,1.5,-125.8
2562,-155.0,-175.0,1.5,-118.6
2563,-145.0,-175.0,1.5,-109.0
2564,-135.0,-175.0,1.5,-105.2
2565,-125.0,-175.0,1.5,-104.9
2566,-115.0,-175.0,1.5,-109.2
2567,-105.0,-175.0,1.5,-121.4
2568,125.0,-175.0,1.5,-101.6
2569,-775.0,-185.0,1.5,-99.5
2570,-765.0,-185.0,1.5,-95.6
2571,-755.0,-185.0,1.5,-98.0
2572,-635.0,-185.0,1.5,-99.4
2573,-625.0,-185.0,1.5,-101.3
2574,-605.0,-185.0,1.5,-86.0
2575,-575.0,-185.0,1.5,-93.9
2576,-565.0,-185.0,1.5,-92.0
2577,-555.0,-185.0,1.5,-92.5
2578,-545.0,-185.0,1.5,-97.0
2579,-515.0,-185.0,1.5,-97.7
2580,-505.0,-185.0,1.5,-88.3
2581,-495.0,-185.0,1.5,-84.3
2582,-485.0,-185.0,1.5,-88.5
2583,-385.0,-185.0,1.5,-80.3
2584,-375.0,-185.0,1.5,-80.3
2585,-365.0,-185.0,1.5,-81.3
2586,-355.0,-185.0,1.5,-82.4
2587,-345.0,-185.0,1.5,-82.7
2588,-335.0,-185.0,1.5,-91.7
2589,-305.0,-185.0,1.5,-119.1
2590,-285.0,-185.0,1.5,-100.9
2591,-275.0,-185.0,1.5,-115.9
2592,-255.0,-185.0,1.5,-114.1
2593,-245.0,-185.0,1.5,-117.0
2594,-225.0,-185.0,1.5,-120.5
2595,-215.0,-185.0,1.5,-125.4
2596,-195.0,-185.0,1.5,-130.2
2597,-185.0,-185.0,1.5,-124.8
2598,-135.0,-185.0,1.5,-108.2
2599,-125.0,-185.0,1.5,-105.2
2600,-115.0,-185.0,1.5,-105.8
2601,-105.0,-185.0,1.5,-107.1
2602,-785.0,-195.0,1.5,-97.5
2603,-775.0,-195.0,1.5,-95.6
2604,-765.0,-195.0,1.5,-99.9
2605,-625.0,-195.0,1.5,-90.4
2606,-615.0,-195.0,1.5,-87.6
2607,-585.0,-195.0,1.5,-95.5
2608,-575.0,-195.0,1.5,-92.0
2609,-565.0,-195.0,1.5,-93.4
2610,-555.0,-195.0,1.5,-92.1
2611,-545.0,-195.0,1.5,-100.2
2612,-515.0,-195.0,1.5,-102.5
2613,-505.0,-195.0,1.5,-96.2
2614,-495.0,-195.0,1.5,-86.2
2615,-485.0,-195.0,1.5,-85.3
2616,-475.0,-195.0,1.5,-93.1
2617,-385.0,-195.0,1.5,-80.4
2618,-375.0,-195.0,1.5,-79.9
2619,-365.0,-195.0,1.5,-81.9
2620,-355.0,-195.0,1.5,-82.9
2621,-345.0,-195.0,1.5,-83.2
2622,-335.0,-195.0,1.5,-84.2
2623,-325.0,-195.0,1.5,-93.8
2624,-305.0,-195.0,1.5,-131.0
2625,-295.0,-195.0,1.5,-106.1
2626,-285.0,-195.0,1.5,-104.1
2627,-275.0,-195.0,1.5,-120.9
2628,-265.0,-195.0,1.5,-134.4
2629,-255.0,-195.0,1.5,-118.2
2630,-245.0,-195.0,1.5,-116.0
2631,-215.0,-195.0,1.5,-131.1
2632,-205.0,-195.0,1.5,-126.5
2633,-195.0,-195.0,1.5,-125.4
2634,-135.0,-195.0,1.5,-123.8
2635,-125.0,-195.0,1.5,-106.9
2636,-115.0,-195.0,1.5,-105.5
2637,-105.0,-195.0,1.5,-106.6
2638,-95.0,-195.0,1.5,-106.9
2639,-85.0,-195.0,1.5,-115.8
2640,95.0,-195.0,1.5,-121.7
2641,-795.0,-205.0,1.5,-99.3
2642,-785.0,-205.0,1.5,-95.5
2643,-645.0,-205.0,1.5,-87.2
2644,-635.0,-205.0,1.5,-89.5
2645,-605.0,-205.0,1.5,-101.4
2646,-595.0,-205.0,1.5,-95.3
2647,-585.0,-205.0,1.5,-92.1
2648,-575.0,-205.0,1.5,-93.2
2649,-565.0,-205.0,1.5,-93.6
2650,-555.0,-205.0,1.5,-96.9
2651,-505.0,-205.0,1.5,-95.1
2652,-495.0,-205.0,1.5,-93.1
2653,-485.0,-205.0,1.5,-84.9
2654,-475.0,-205.0,1.5,-83.9
2655,-395.0,-205.0,1.5,-95.3
2656,-385.0,-205.0,1.5,-80.5
2657,-375.0,-205.0,1.5,-80.5
2658,-365.0,-205.0,1.5,-83.2
2659,-355.0,-205.0,1.5,-83.6
2660,-345.0,-205.0,1.5,-83.1
2661,-335.0,-205.0,1.5,-83.5
2662,-325.0,-205.0,1.5,-85.4
2663,-315.0,-205.0,1.5,-112.5
2664,-295.0,-205.0,1.5,-109.7
2665,-285.0,-205.0,1.5,-104.5
2666,-275.0,-205.0,1.5,-124.8
2667,-265.0,-205.0,1.5,-121.0
2668,-255.0,-205.0,1.5,-124.6
2669,-245.0,-205.0,1.5,-114.2
2670,-235.0,-205.0,1.5,-129.4
